Date,amgn,gd,nwl,zion,mat,vno,sbac,flir,wfc,aee,fcx,ksu,mtb,duk,tss,etr,pnr,incy,regn,mdlz,wynn,pep,dva,ads,mnst,sti,akam,tfx,wat,antm,hon,o,usb,ma,rtn,sna,dre,csx,pcar,pru,amp,ndaq,ual,apa,re,gww,dte,cf,aig,msci
2017-12-11,164.91507,156.1439,34.225643,43.50259,17.06682,85.73011,110.181656,39.467304,53.470005,41.436436,13.634808,99.44853,142.9621,67.60967,68.37632,77.40176,59.62993,103.03365,431.14954,44.769714,137.821,107.07835,73.796486,237.07297,57.331055,47.96609,61.63252,207.68274,163.21286,159.52867,108.10349,55.941273,43.32801,106.515045,150.69266,151.30548,20.518518,37.19913,57.87837,80.983345,121.006294,64.06537,61.2739,91.25833,182.60022,219.9241,88.6885,49.8891,439.50516,104.871315
2017-12-12,165.79828,156.37323,34.43852,43.481968,16.966625,86.128204,109.66838,39.531338,53.92844,41.534218,13.919449,99.443146,143.67761,67.75312,69.26536,77.48308,59.81536,103.217834,433.13797,44.938076,139.58894,107.06642,73.98886,238.67613,57.65907,48.23004,61.93102,209.0926,164.24327,160.02211,108.6907,56.31255,43.614586,106.794556,152.04713,152.21698,20.602476,37.38238,57.9372,81.07665,121.217804,64.43619,62.0305,91.95019,182.86612,220.92339,88.72425,50.432858,442.23206,105.97581
2017-12-13,166.60588,156.59111,34.620014,43.618294,16.914465,86.49578,109.90415,39.7368,54.237915,41.62351,14.249158,99.46538,143.9869,67.73735,69.8021,77.835915,59.89245,103.61982,435.43393,45.01928,140.72525,107.21866,74.12843,239.92487,57.96126,48.41492,62.19484,209.14499,164.94736,160.19484,109.13273,56.52281,43.728336,106.97731,152.64873,152.66164,20.682447,37.508984,58.05813,81.10242,121.63912,64.736725,62.156384,92.20915,183.2582,221.54578,88.904144,50.674664,445.56024,106.356544
2017-12-14,167.16365,156.40727,34.72709,43.74599,16.890818,86.536446,110.045425,39.95819,54.405376,41.58316,14.496556,99.44302,144.01213,67.717735,69.99144,78.02049,59.85443,103.97386,437.3367,45.016857,141.34102,107.32498,74.27817,240.73788,58.129204,48.507057,62.30709,208.59886,165.1847,160.1218,109.19481,56.6518,43.67138,107.062386,153.0317,152.98866,20.722647,37.53817,58.08741,81.14283,121.61017,64.887886,61.973404,92.00073,183.55345,221.87433,89.01018,50.680042,447.90222,106.29106
2017-12-15,167.16939,156.09024,34.58561,43.631176,17.072063,86.50934,110.182816,40.114532,54.394276,41.462044,14.635078,99.20483,143.57613,67.65863,69.727646,77.76761,59.70901,104.22673,437.76984,44.910427,141.24332,107.32911,74.399864,240.50339,58.126324,48.493626,62.26858,207.41013,164.63243,159.8395,109.06597,56.690918,43.55889,107.14895,153.22096,153.31229,20.725813,37.495438,58.066235,81.2075,121.44062,64.93531,61.554253,91.39442,183.6511,221.90125,89.09042,50.570137,448.33353,105.79645
2017-12-18,166.35822,155.4589,34.11584,43.266743,16.732817,86.16689,110.31133,40.179684,54.16683,41.289223,14.500056,98.843735,142.58179,67.558586,69.12528,76.71269,59.428547,103.95506,436.0508,44.68433,139.91817,107.19989,74.4904,239.14082,57.89928,48.39674,61.77325,205.4694,163.1974,159.25972,108.69164,56.639317,43.399696,107.25557,153.33513,153.58261,20.697264,37.188488,57.994244,81.2889,121.13962,64.89452,61.043743,90.4162,183.53258,221.95122,89.02698,50.389194,446.45895,105.0624
2017-12-19,167.06949,155.5012,34.145634,43.363277,16.677448,86.43113,109.77633,40.365406,54.495678,41.35257,14.88883,99.01808,143.2154,67.69335,69.934006,76.73385,59.501373,103.869156,438.24344,44.89972,141.85689,107.24653,74.58511,241.51286,58.252434,48.61056,62.96337,206.9499,163.95377,159.59038,109.03419,56.947735,43.59867,107.25445,153.94388,154.01738,20.755814,37.22357,57.98662,81.28992,121.20751,64.9984,61.73327,90.69759,183.6384,222.50244,89.01182,50.618755,448.25507,105.85696
2017-12-20,167.68872,155.79518,34.262867,43.777138,16.84957,86.60198,110.06608,40.625317,54.793175,41.41024,15.453123,99.27654,143.67072,67.68574,70.44907,76.73378,59.520992,103.691345,440.4182,45.054886,142.6801,107.4459,74.63251,243.8806,58.57463,48.774654,64.45258,207.03674,164.65388,159.73923,109.2397,57.111156,43.663136,107.227844,153.9829,154.148,20.817013,37.3398,58.07084,81.24764,121.58385,65.095215,61.83976,91.003944,183.892,222.77411,89.175354,50.60458,450.93265,106.04055
2017-12-21,168.10114,155.917,34.27305,44.11738,17.169382,86.50385,110.18219,40.71128,54.90671,41.3516,15.8635,99.4309,143.72096,67.671684,70.6408,76.54521,59.521626,103.428986,441.7103,45.110737,142.3531,107.55601,74.70313,245.40865,58.736294,48.85341,65.83372,206.93077,164.92464,159.63733,109.17855,57.17285,43.581825,107.15755,153.78265,154.31514,20.840433,37.35901,58.092285,81.24996,121.521576,65.092834,61.663677,91.05284,184.08813,222.9209,89.265884,50.451115,452.84674,105.869225
2017-12-22,168.02715,155.73508,34.089886,44.26499,17.247599,86.40722,110.259766,40.67111,54.86133,41.2081,16.06054,99.01086,143.3833,67.59153,70.40392,76.00077,59.4418,102.96744,441.2159,45.031357,141.9691,107.54788,74.76088,246.1003,58.681732,48.850933,66.60867,205.98166,164.41852,159.28978,108.846954,57.137966,43.45832,107.12865,153.54042,154.51057,20.827648,37.32402,58.06622,81.294266,121.35036,65.02397,61.317646,90.81831,184.12401,222.90443,89.33069,50.227478,453.044,105.349556
2017-12-25,167.2627,155.32552,33.817493,44.16154,17.337536,86.36023,110.35145,40.547237,54.73331,41.009083,16.07345,98.64586,142.72513,67.48302,69.776215,75.1844,59.26209,102.27914,438.33313,44.83713,140.76408,107.40465,74.81321,245.85634,58.394447,48.80977,66.84768,204.36314,163.20639,158.68028,108.43155,57.025433,43.304382,107.168785,153.3196,154.64699,20.785906,37.250443,57.999794,81.382805,121.056694,64.91804,60.91265,90.30469,183.9955,222.65396,89.3401,49.994087,451.0631,104.59549
2017-12-26,166.8482,155.22874,33.707413,44.03873,17.458994,86.41896,110.11941,40.441696,54.782516,40.929417,16.146158,98.481026,142.54866,67.490845,69.6301,74.635925,59.203106,101.63751,436.0772,44.79107,140.91801,107.27632,74.86914,246.48354,58.25259,48.887676,66.97025,203.95265,162.69653,158.41812,108.31406,57.05499,43.32039,107.203285,153.45789,154.83205,20.77781,37.252586,57.955223,81.450294,120.89276,64.88901,61.03561,90.26597,183.86687,222.64233,89.34881,49.974434,449.9547,104.521706
2017-12-27,167.07555,155.51913,33.811768,44.119366,17.686672,86.5957,109.98156,40.42517,55.00931,40.989082,16.405983,98.46252,142.8712,67.54234,69.95464,74.54103,59.2625,101.31015,435.98706,44.923107,142.01671,107.30795,74.904816,248.17532,58.33482,49.041386,67.068886,204.4483,163.05507,158.53201,108.523796,57.20022,43.44648,107.17519,153.61334,154.89029,20.820845,37.3369,58.000645,81.4459,121.09066,64.95662,61.438168,90.75003,183.94711,222.92699,89.45977,50.071125,451.20755,104.93849
2017-12-28,167.17625,155.67668,33.873455,44.20744,17.764347,86.740005,110.178246,40.390335,55.10701,40.9975,16.635038,98.18778,142.83505,67.516304,69.958,74.40081,59.210613,101.09163,436.25992,44.967953,141.6821,107.37747,74.919846,249.02368,58.373844,49.090405,67.01176,204.09348,163.0388,158.42612,108.502525,57.265923,43.42553,107.107475,153.41972,154.8218,20.853275,37.353397,58.052795,81.42636,121.23441,65.002975,61.407967,90.96171,184.10098,223.01445,89.61994,49.992733,452.55563,104.8633
2017-12-29,166.90573,155.5271,33.805775,44.191082,17.586699,86.757614,110.28771,40.35977,55.04752,40.925148,16.680054,97.67112,142.46025,67.466896,69.680695,74.27291,59.1044,100.72231,435.36957,44.894722,140.91212,107.365204,74.94404,249.02208,58.28001,49.057686,66.84025,203.20604,162.55232,158.10437,108.24142,57.27182,43.31265,107.05114,153.24074,154.7641,20.857265,37.321976,58.04377,81.43434,121.1127,64.98953,61.15964,90.78234,184.16667,222.95284,89.69862,49.827225,452.76443,104.46679
